_id,company_id,site_id,user_id,manager_id,frequency,year,month,emission_factor,emission_factor_unit,calculated_emission,name,notes,source,approved,approved_by,created_at,updated_at,consumption,unit,spend_amount,currency,emission_intensity,output_value,output_unit
68998e5ac4c6e0069e716fab,6891bb1896163182f4b2783e,6891bc8096163182f4b278fc,6891bd8e96163182f4b2790d,,,2024,December,0.0792,TCO2e,37.65168,Emidio Tinga,,IEA 2023,true,Mauricio Dela Cruz,2025-08-11T06:31:54.599000,2025-08-11T06:31:54.599000,475400,Kwh,,Select,,,
68998ea7c4c6e0069e717069,6891bb1896163182f4b2783e,6891bc8096163182f4b278fc,6891bd8e96163182f4b2790d,,,2025,January,0.0792,TCO2e,46.87848,Emidio Tinga,,IEA 2024,true,Mauricio Dela Cruz,2025-08-11T06:33:11.170000,2025-08-11T06:33:11.170000,591900,Kwh,,Select,,,
68998eabc4c6e0069e71706c,6891bb1896163182f4b2783e,6891bc8096163182f4b278fc,6891bd8e96163182f4b2790d,,,2025,February,0.0792,TCO2e,63.25704000000001,Emidio Tinga,,IEA 2024,true,Mauricio Dela Cruz,2025-08-11T06:33:15.623000,2025-08-11T06:33:15.623000,798700,Kwh,,Select,,,
68998eb0c4c6e0069e71706f,6891bb1896163182f4b2783e,6891bc8096163182f4b278fc,6891bd8e96163182f4b2790d,,,2025,March,0.0792,TCO2e,74.0916,Emidio Tinga,,IEA 2024,true,Mauricio Dela Cruz,2025-08-11T06:33:20.149000,2025-08-11T06:33:20.149000,935500,Kwh,,Select,,,
68b965c965e87c4c92f70f19,68b9632065e87c4c92f6fc69,68b963a865e87c4c92f7056b,68b9649365e87c4c92f70587,,Monthly,2024,January,0.716,TCO2e/MWH,198.85611200000002,UserDemo,,IEA 2023,true,ManagerDemo,2025-09-04T10:11:21.660000,2025-09-04T10:11:21.660000,277732,Kwh,,Select,,,
68c7e0bc36739212485a19e5,68a5883965ea59a1f18b3486,68a5991265ea59a1f18b3821,68a59b6265ea59a1f18b3858,,Monthly,2025,January,0.727,TCO2e/MWH,2128.01624,Jayant Yadav  ,,IEA 2024,true,Sanjay Singh,2025-09-15T09:47:40.652000,2025-09-15T09:47:40.652000,2927120.00,Kwh,,INR,,,
68c7e24c36739212485a1e00,68a5883965ea59a1f18b3486,68a5991265ea59a1f18b3821,68a59b6265ea59a1f18b3858,,Monthly,2025,February,0.727,TCO2e/MWH,2105.74096,Jayant Yadav  ,,IEA 2024,true,Sanjay Singh,2025-09-15T09:54:20.713000,2025-09-15T09:54:20.713000,2896480.00,Kwh,,Select,,,
68c7e30836739212485a1f0b,68a5883965ea59a1f18b3486,68a5991265ea59a1f18b3821,68a59bd865ea59a1f18b3862,,Monthly,2024,February,0.716,TCO2e/MWH,1903.0621279999998,Durga Bhavani,,IEA 2023,pending,,2025-09-15T09:57:28.502000,2025-09-15T09:57:28.502000,2657908.00,Kwh,,Select,,,
68c7e32236739212485a1f0e,68a5883965ea59a1f18b3486,68a5991265ea59a1f18b3821,68a59bd865ea59a1f18b3862,,Monthly,2024,March,0.716,TCO2e/MWH,2245.6624,Durga Bhavani,,IEA 2023,pending,,2025-09-15T09:57:54.141000,2025-09-15T09:57:54.141000,3136400.00,Kwh,,Select,,,
68c7e33736739212485a1f11,68a5883965ea59a1f18b3486,68a5991265ea59a1f18b3821,68a59bd865ea59a1f18b3862,,Monthly,2024,August,0.716,TCO2e/MWH,2460.81324,Durga Bhavani,,IEA 2023,pending,,2025-09-15T09:58:15.552000,2025-09-15T09:58:15.552000,3436890.00,Kwh,,Select,,,
68c7e35836739212485a1f14,68a5883965ea59a1f18b3486,68a5991265ea59a1f18b3821,68a59bd865ea59a1f18b3862,,Monthly,2024,September,0.716,TCO2e/MWH,2334.6898399999995,Durga Bhavani,,IEA 2023,pending,,2025-09-15T09:58:48.643000,2025-09-15T09:58:48.643000,3260740.00,Kwh,,Select,,,
68c7e36d36739212485a1f17,68a5883965ea59a1f18b3486,68a5991265ea59a1f18b3821,68a59bd865ea59a1f18b3862,,Monthly,2024,October,0.716,TCO2e/MWH,2307.82552,Durga Bhavani,,IEA 2023,pending,,2025-09-15T09:59:09.193000,2025-09-15T09:59:09.193000,3223220.00,Kwh,,Select,,,
68c7e37f36739212485a1f1a,68a5883965ea59a1f18b3486,68a5991265ea59a1f18b3821,68a59bd865ea59a1f18b3862,,Monthly,2024,January,0.716,TCO2e/MWH,2082.5575999999996,Durga Bhavani,,IEA 2023,pending,,2025-09-15T09:59:27.997000,2025-09-15T09:59:27.997000,2908600.00,Kwh,,Select,,,
68c7e39f36739212485a1f1d,68a5883965ea59a1f18b3486,68a5991265ea59a1f18b3821,68a59bd865ea59a1f18b3862,,Monthly,2024,April,0.716,TCO2e/MWH,2260.931816,Durga Bhavani,,IEA 2023,pending,,2025-09-15T09:59:59.212000,2025-09-15T09:59:59.212000,3157726.00,Kwh,,Select,,,
68c7e3b136739212485a1f20,68a5883965ea59a1f18b3486,68a5991265ea59a1f18b3821,68a59bd865ea59a1f18b3862,,Monthly,2024,May,0.716,TCO2e/MWH,2395.103056,Durga Bhavani,,IEA 2023,pending,,2025-09-15T10:00:17.638000,2025-09-15T10:00:17.638000,3345116.00,Kwh,,Select,,,
68c7e3dd36739212485a1f23,68a5883965ea59a1f18b3486,68a5991265ea59a1f18b3821,68a59bd865ea59a1f18b3862,,Monthly,2024,June,0.716,TCO2e/MWH,2453.1878399999996,Durga Bhavani,,IEA 2023,,,2025-09-15T10:01:01.437000,2025-09-15T10:01:01.437000,3426240.00,Kwh,,Select,,,
68c7e3f736739212485a1f26,68a5883965ea59a1f18b3486,68a5991265ea59a1f18b3821,68a59bd865ea59a1f18b3862,,Monthly,2024,July,0.716,TCO2e/MWH,2284.2548,Durga Bhavani,,IEA 2023,pending,,2025-09-15T10:01:27.353000,2025-09-15T10:01:27.353000,3190300.00,Kwh,,Select,,,
68c7e41436739212485a1f2b,68a5883965ea59a1f18b3486,68a5991265ea59a1f18b3821,68a59bd865ea59a1f18b3862,,Monthly,2024,November,0.716,TCO2e/MWH,1960.2433199999998,Durga Bhavani,,IEA 2023,pending,,2025-09-15T10:01:56.027000,2025-09-15T10:01:56.027000,2737770.00,Kwh,,Select,,,
68c7e42d36739212485a1f2e,68a5883965ea59a1f18b3486,68a5991265ea59a1f18b3821,68a59bd865ea59a1f18b3862,,Monthly,2024,December,0.716,TCO2e/MWH,2040.29928,Durga Bhavani,,IEA 2023,pending,,2025-09-15T10:02:21.689000,2025-09-15T10:02:21.689000,2849580.00,Kwh,,Select,,,
68c7e50e36739212485a2090,68a5883965ea59a1f18b3486,68a5991265ea59a1f18b3821,68a59b6265ea59a1f18b3858,,Monthly,2025,May,0.727,TCO2e/MWH,2659.102826,Jayant Yadav  ,,IEA 2024,true,Sanjay Singh,2025-09-15T10:06:06.574000,2025-09-15T10:06:06.574000,3657638,Kwh,,Select,,,
68c7e52436739212485a2093,68a5883965ea59a1f18b3486,68a5991265ea59a1f18b3821,68a59b6265ea59a1f18b3858,,Monthly,2025,June,0.727,TCO2e/MWH,2667333.92,Jayant Yadav  ,,IEA 2024,true,Sanjay Singh,2025-09-15T10:06:28.302000,2025-09-15T10:06:28.302000,3668960,Select,,Select,,,
68c7e67036739212485a2599,68a5883965ea59a1f18b3486,68a5997f65ea59a1f18b3829,68a599a965ea59a1f18b382e,,Monthly,2024,February,0.716,TCO2e/MWH,423.16745599999996,Mangesh Gaikwad,,IEA 2023,true,Mahesh Jadhav,2025-09-15T10:12:00.518000,2025-09-15T10:12:00.518000,591016.00,Kwh,,INR,,,
68c7e70f36739212485a259e,68a5883965ea59a1f18b3486,68a5997f65ea59a1f18b3829,68a599a965ea59a1f18b382e,,Monthly,2024,August,0.716,TCO2e/MWH,485.69573599999995,Mangesh Gaikwad,,IEA 2023,true,Mahesh Jadhav,2025-09-15T10:14:39.449000,2025-09-15T10:14:39.449000,678346.00,Kwh,,INR,,,
68c7e73136739212485a25a1,68a5883965ea59a1f18b3486,68a5997f65ea59a1f18b3829,68a599a965ea59a1f18b382e,,Monthly,2024,November,0.716,TCO2e/MWH,373.485648,Mangesh Gaikwad,,IEA 2023,true,Mahesh Jadhav,2025-09-15T10:15:13.956000,2025-09-15T10:15:13.956000,521628.00,Kwh,,INR,,,
68c7e76936739212485a25a6,68a5883965ea59a1f18b3486,68a5997f65ea59a1f18b3829,68a599a965ea59a1f18b382e,,Monthly,2024,June,0.716,TCO2e/MWH,456.33687199999997,Mangesh Gaikwad,,IEA 2023,true,Mahesh Jadhav,2025-09-15T10:16:09.122000,2025-09-15T10:16:09.122000,637342.00,Kwh,,INR,,,
68c7e77c36739212485a25a9,68a5883965ea59a1f18b3486,68a5997f65ea59a1f18b3829,68a599a965ea59a1f18b382e,,Monthly,2024,January,0.716,TCO2e/MWH,407.860808,Mangesh Gaikwad,,IEA 2023,true,Mahesh Jadhav,2025-09-15T10:16:28.992000,2025-09-15T10:16:28.992000,569638.00,Kwh,,INR,,,
68c7e79536739212485a25ac,68a5883965ea59a1f18b3486,68a5997f65ea59a1f18b3829,68a599a965ea59a1f18b382e,,Monthly,2024,July,0.716,TCO2e/MWH,473.69414399999994,Mangesh Gaikwad,,IEA 2023,true,Mahesh Jadhav,2025-09-15T10:16:53.964000,2025-09-15T10:16:53.964000,661584.00,Kwh,,INR,,,
68c7e7be36739212485a25af,68a5883965ea59a1f18b3486,68a5997f65ea59a1f18b3829,68a599a965ea59a1f18b382e,,Monthly,2024,September,0.716,TCO2e/MWH,449.491912,Mangesh Gaikwad,,IEA 2023,true,Mahesh Jadhav,2025-09-15T10:17:34.879000,2025-09-15T10:17:34.879000,627782.00,Kwh,,INR,,,
68c7e7e336739212485a25b2,68a5883965ea59a1f18b3486,68a5997f65ea59a1f18b3829,68a599a965ea59a1f18b382e,,Monthly,2024,December,0.716,TCO2e/MWH,408.25604000000004,Mangesh Gaikwad,,IEA 2023,true,Mahesh Jadhav,2025-09-15T10:18:11.628000,2025-09-15T10:18:11.628000,570190.00,Kwh,,INR,,,
68c7e7f536739212485a25b5,68a5883965ea59a1f18b3486,68a5997f65ea59a1f18b3829,68a599a965ea59a1f18b382e,,Monthly,2024,October,0.716,TCO2e/MWH,503.571392,Mangesh Gaikwad,,IEA 2023,true,Mahesh Jadhav,2025-09-15T10:18:29.143000,2025-09-15T10:18:29.143000,703312.00,Kwh,,INR,,,
68c7e82136739212485a25ba,68a5883965ea59a1f18b3486,68a5997f65ea59a1f18b3829,68a599a965ea59a1f18b382e,,Monthly,2024,March,0.716,TCO2e/MWH,433.805784,Mangesh Gaikwad,,IEA 2023,true,Mahesh Jadhav,2025-09-15T10:19:13.874000,2025-09-15T10:19:13.874000,605874.00,Kwh,,INR,,,
68c7e87436739212485a25bd,68a5883965ea59a1f18b3486,68a5997f65ea59a1f18b3829,68a599a965ea59a1f18b382e,,Monthly,2024,May,0.716,TCO2e/MWH,514.226904,Mangesh Gaikwad,,IEA 2023,true,Mahesh Jadhav,2025-09-15T10:20:36.412000,2025-09-15T10:20:36.412000,718194.00,Kwh,,INR,,,
68c7e88636739212485a25c0,68a5883965ea59a1f18b3486,68a5997f65ea59a1f18b3829,68a599a965ea59a1f18b382e,,Monthly,2024,April,0.716,TCO2e/MWH,404.488448,Mangesh Gaikwad,,IEA 2023,true,Mahesh Jadhav,2025-09-15T10:20:54.341000,2025-09-15T10:20:54.341000,564928.00,Kwh,,INR,,,
68c7e8b836739212485a2671,68a5883965ea59a1f18b3486,68a5997f65ea59a1f18b3829,68a599a965ea59a1f18b382e,,Monthly,2025,January,0.727,TCO2e/MWH,411.394033,Mangesh Gaikwad,,IEA 2024,true,Mahesh Jadhav,2025-09-15T10:21:44.931000,2025-09-15T10:21:44.931000,565879.00,Kwh,,INR,,,
68c7e8db36739212485a2676,68a5883965ea59a1f18b3486,68a5997f65ea59a1f18b3829,68a599a965ea59a1f18b382e,68a5997f65ea59a1f18b382b,Monthly,2025,February,,,,Mangesh Gaikwad,Feb-25,IEA 2024,true,Mahesh Jadhav,2025-09-15T10:22:19.257000,2025-09-15T10:22:19.257000,561203,Kwh,5661030,INR,,,
68c7e909f16333b719d27fd0,68a5883965ea59a1f18b3486,68a5997f65ea59a1f18b3829,68a599a965ea59a1f18b382e,,Monthly,2025,March,0.727,TCO2e/MWH,505.60312042999993,Mangesh Gaikwad,,IEA 2024,true,Mahesh Jadhav,2025-09-15T10:23:05.920000,2025-09-15T10:23:05.920000,	695465.09,Kwh,,INR,,,
68c7e941f16333b719d27fd3,68a5883965ea59a1f18b3486,68a5997f65ea59a1f18b3829,68a599a965ea59a1f18b382e,,Monthly,2025,April,0.727,TCO2e/MWH,514.95722587,Mangesh Gaikwad,,IEA 2024,true,Mahesh Jadhav,2025-09-15T10:24:01.362000,2025-09-15T10:24:01.362000,708331.81,Kwh,,INR,,,
68c7e952f16333b719d27fd6,68a5883965ea59a1f18b3486,68a5997f65ea59a1f18b3829,68a599a965ea59a1f18b382e,,Monthly,2025,May,0.727,TCO2e/MWH,537.5587980099999,Mangesh Gaikwad,,IEA 2024,true,Mahesh Jadhav,2025-09-15T10:24:18.434000,2025-09-15T10:24:18.434000,739420.63,Kwh,,INR,,,
68c7e986f16333b719d27fdb,68a5883965ea59a1f18b3486,68a5997f65ea59a1f18b3829,68a599a965ea59a1f18b382e,,Monthly,2025,June,0.727,TCO2e/MWH,558.86216625,Mangesh Gaikwad,,IEA 2024,true,Mahesh Jadhav,2025-09-15T10:25:10.261000,2025-09-15T10:25:10.261000,768723.75,Kwh,,INR,,,
68ca5da2f16333b719d2973c,6891bb1896163182f4b2783e,6891bb9e96163182f4b278f4,6891bceb96163182f4b27905,,Monthly,2025,July,0.6986,TCO2e,3079.4288,Ali Majeed,,IEA 2024,true,Padm Nabh Tripathi,2025-09-17T07:05:06.585000,2025-09-17T07:05:06.585000,4408000,Kwh,,Select,,,
68ca68cff16333b719d29c01,6891bb1896163182f4b2783e,6891bc1096163182f4b278f8,6891bd4496163182f4b27909,,Monthly,2025,July,0.6112,TCO2e,688.3803068159999,Yousuf Enizy,,IEA 2024,true,Padm Nabh Tripathi,2025-09-17T07:52:47.824000,2025-09-17T07:52:47.824000,1126276.68,Kwh,,Select,,,
68ca7c20f16333b719d2a9d0,6891bb1896163182f4b2783e,6891bc8096163182f4b278fc,6891bd8e96163182f4b2790d,,Monthly,2025,April,0.0792,TCO2e,72.29376,Emidio Tinga,,IEA 2024,true,Padm Nabh Tripathi,2025-09-17T09:15:12.397000,2025-09-17T09:15:12.397000,912800,Kwh,,Select,,,
68ca7c21f16333b719d2a9d3,6891bb1896163182f4b2783e,6891bc8096163182f4b278fc,6891bd8e96163182f4b2790d,,Monthly,2025,May,0.0792,TCO2e,75.96864000000001,Emidio Tinga,,IEA 2024,true,Padm Nabh Tripathi,2025-09-17T09:15:13.260000,2025-09-17T09:15:13.260000,959200,Kwh,,Select,,,
68ca7c22f16333b719d2a9d6,6891bb1896163182f4b2783e,6891bc8096163182f4b278fc,6891bd8e96163182f4b2790d,,Monthly,2025,June,0.0792,TCO2e,77.74272,Emidio Tinga,,IEA 2024,true,Padm Nabh Tripathi,2025-09-17T09:15:14.241000,2025-09-17T09:15:14.241000,981600,Kwh,,Select,,,
68ca7c23f16333b719d2a9d9,6891bb1896163182f4b2783e,6891bc8096163182f4b278fc,6891bd8e96163182f4b2790d,,Monthly,2025,July,0.0792,TCO2e,79.39800000000001,Emidio Tinga,,IEA 2024,true,Padm Nabh Tripathi,2025-09-17T09:15:15.021000,2025-09-17T09:15:15.021000,1002500,Kwh,,Select,,,
68ca7c24f16333b719d2a9dc,6891bb1896163182f4b2783e,6891bc8096163182f4b278fc,6891bd8e96163182f4b2790d,,Monthly,2025,August,0.0792,TCO2e,76.22208,Emidio Tinga,,IEA 2024,true,Padm Nabh Tripathi,2025-09-17T09:15:16.342000,2025-09-17T09:15:16.342000,962400,Kwh,,Select,,,
68d29bf301b0259d9e27f402,6891bb1896163182f4b2783e,6891bb9e96163182f4b278f4,6891bceb96163182f4b27905,,Monthly,2025,August,0.6986,TCO2e,3225.4362,Ali Majeed,,IEA 2024,true,Padm Nabh Tripathi,2025-09-23T13:09:07.434000,2025-09-23T13:09:07.434000,4617000,Kwh,,Select,,,
68d3ba8df2a4964c04d46948,68b9632065e87c4c92f6fc69,68d39680f2a4964c04d45b6e,68d39699f2a4964c04d45b73,,Monthly,2025,January,0.727,TCO2e/MWH,2.577215,MumbaiUser,,IEA 2024,true,ManagerDemo,2025-09-24T09:31:57.520000,2025-09-24T09:31:57.521000,3545,Kwh,,Select,,,
68d3ba95f2a4964c04d4694b,68b9632065e87c4c92f6fc69,68d39680f2a4964c04d45b6e,68d39699f2a4964c04d45b73,,Monthly,2024,January,0.716,TCO2e/MWH,3.2384679999999997,MumbaiUser,,IEA 2023,true,ManagerDemo,2025-09-24T09:32:05.404000,2025-09-24T09:32:05.404000,4523,Kwh,,Select,,,
68df66316c8df5fc4b7eec3d,68a5883965ea59a1f18b3486,68a5997f65ea59a1f18b3829,68a599a965ea59a1f18b382e,,Monthly,2025,July,0.727,TCO2e/MWH,576.9740989999999,Mangesh Gaikwad,July-2025,IEA 2024,true,Mahesh Jadhav,2025-10-03T05:59:13.961000,2025-10-03T05:59:13.961000,793637,Kwh,"75,81,530",INR,,,
68df66ba6c8df5fc4b7eec40,68a5883965ea59a1f18b3486,68a5997f65ea59a1f18b3829,68a599a965ea59a1f18b382e,,Monthly,2025,August,0.727,TCO2e/MWH,602.212631,Mangesh Gaikwad,Aug-2025,IEA 2024,true,Mahesh Jadhav,2025-10-03T06:01:30.282000,2025-10-03T06:01:30.282000,828353,Kwh,8711000,INR,,,
68ff2f384654f8eefaf8aea7,68a5883965ea59a1f18b3486,68a5997f65ea59a1f18b3829,68a599a965ea59a1f18b382e,,Monthly,2025,September,0.727,TCO2e/MWH,516.7210660000001,Mangesh Gaikwad,Sept-2025,IEA 2024,true,Mahesh Jadhav,2025-10-27T08:37:12.896000,2025-10-27T08:37:12.897000,710758,Kwh,7745400,INR,,,
690b3a0eda4d7dea07775163,6891bb1896163182f4b2783e,6891bb9e96163182f4b278f4,6891bceb96163182f4b27905,,Monthly,2025,September,0.6986,TCO2e,3255.476,Ali Majeed,,IEA 2024,true,Padm Nabh Tripathi,2025-11-05T11:50:38.116000,2025-11-05T11:50:38.116000,4660000,Kwh,,Select,,,
690b4f51da4d7dea07777ccf,6891bb1896163182f4b2783e,6891bc1096163182f4b278f8,6891bd4496163182f4b27909,,Monthly,2025,August,0.6112,TCO2e,676.9946959679999,Sayed Hussain,,IEA 2024,true,Sayed Hussain,2025-11-05T13:21:21.593000,2025-11-05T13:21:21.593000,1107648.39,Kwh,,Select,,,
690b4f61da4d7dea07777cd2,6891bb1896163182f4b2783e,6891bc1096163182f4b278f8,6891bd4496163182f4b27909,,Monthly,2025,September,0.6112,TCO2e,650.3282233279999,Sayed Hussain,,IEA 2024,true,Sayed Hussain,2025-11-05T13:21:37.282000,2025-11-05T13:21:37.282000,1064018.69,Kwh,,Select,,,
6911fdf0f039fbab23b175ab,68b9632065e87c4c92f6fc69,68b963a865e87c4c92f7056b,68b9649365e87c4c92f70587,,Monthly,2025,January,0.727,TCO2e/MWH,201.911164,UserDemo,,IEA 2024,true,ManagerDemo,2025-11-10T15:00:00.863000,2025-11-10T15:00:00.863000,277732,Kwh,,Select,,,
6911fe19f039fbab23b175ae,68b9632065e87c4c92f6fc69,68b963a865e87c4c92f7056b,68b9649365e87c4c92f70587,,Monthly,2025,February,0.727,TCO2e/MWH,201.904621,UserDemo,,IEA 2024,true,ManagerDemo,2025-11-10T15:00:41.049000,2025-11-10T15:00:41.049000,277723,Kwh,,Select,,,
6911fe1af039fbab23b175b1,68b9632065e87c4c92f6fc69,68b963a865e87c4c92f7056b,68b9649365e87c4c92f70587,,Monthly,2025,March,0.727,TCO2e/MWH,165.153317,UserDemo,,IEA 2024,true,ManagerDemo,2025-11-10T15:00:42.184000,2025-11-10T15:00:42.184000,227171,Kwh,,Select,,,
6911fe1bf039fbab23b175b4,68b9632065e87c4c92f6fc69,68b963a865e87c4c92f7056b,68b9649365e87c4c92f70587,,Monthly,2025,April,0.727,TCO2e/MWH,169.922437,UserDemo,,IEA 2024,true,ManagerDemo,2025-11-10T15:00:43.797000,2025-11-10T15:00:43.797000,233731,Kwh,,Select,,,
6911fed7f039fbab23b17783,68b9632065e87c4c92f6fc69,68b963a865e87c4c92f7056b,68b9649365e87c4c92f70587,,Monthly,2024,February,0.716,TCO2e/MWH,198.85611200000002,UserDemo,,IEA 2023,true,ManagerDemo,2025-11-10T15:03:51.765000,2025-11-10T15:03:51.765000,277732,Kwh,,Select,,,
6911fed9f039fbab23b17786,68b9632065e87c4c92f6fc69,68b963a865e87c4c92f7056b,68b9649365e87c4c92f70587,,Monthly,2024,March,0.716,TCO2e/MWH,198.85611200000002,UserDemo,,IEA 2023,true,ManagerDemo,2025-11-10T15:03:53.068000,2025-11-10T15:03:53.068000,277732,Kwh,,Select,,,
6911fedaf039fbab23b17789,68b9632065e87c4c92f6fc69,68b963a865e87c4c92f7056b,68b9649365e87c4c92f70587,,Monthly,2024,April,0.716,TCO2e/MWH,198.85611200000002,UserDemo,,IEA 2023,true,ManagerDemo,2025-11-10T15:03:54.582000,2025-11-10T15:03:54.582000,277732,Kwh,,Select,,,
6911fedbf039fbab23b1778c,68b9632065e87c4c92f6fc69,68b963a865e87c4c92f7056b,68b9649365e87c4c92f70587,,Monthly,2024,May,0.716,TCO2e/MWH,198.85611200000002,UserDemo,,IEA 2023,true,ManagerDemo,2025-11-10T15:03:55.991000,2025-11-10T15:03:55.991000,277732,Kwh,,Select,,,
6911feddf039fbab23b1778f,68b9632065e87c4c92f6fc69,68b963a865e87c4c92f7056b,68b9649365e87c4c92f70587,,Monthly,2024,June,0.716,TCO2e/MWH,198.85611200000002,UserDemo,,IEA 2023,true,ManagerDemo,2025-11-10T15:03:57.432000,2025-11-10T15:03:57.432000,277732,Kwh,,Select,,,
6911fee0f039fbab23b17792,68b9632065e87c4c92f6fc69,68b963a865e87c4c92f7056b,68b9649365e87c4c92f70587,,Monthly,2024,July,0.716,TCO2e/MWH,198.85611200000002,UserDemo,,IEA 2023,true,ManagerDemo,2025-11-10T15:04:00.335000,2025-11-10T15:04:00.335000,277732,Kwh,,Select,,,
6911fee2f039fbab23b17795,68b9632065e87c4c92f6fc69,68b963a865e87c4c92f7056b,68b9649365e87c4c92f70587,,Monthly,2024,August,0.716,TCO2e/MWH,198.85611200000002,UserDemo,,IEA 2023,true,ManagerDemo,2025-11-10T15:04:02.842000,2025-11-10T15:04:02.842000,277732,Kwh,,Select,,,
6911fee3f039fbab23b17798,68b9632065e87c4c92f6fc69,68b963a865e87c4c92f7056b,68b9649365e87c4c92f70587,,Monthly,2024,September,0.716,TCO2e/MWH,198.85611200000002,UserDemo,,IEA 2023,true,ManagerDemo,2025-11-10T15:04:03.904000,2025-11-10T15:04:03.904000,277732,Kwh,,Select,,,
6911fee5f039fbab23b1779b,68b9632065e87c4c92f6fc69,68b963a865e87c4c92f7056b,68b9649365e87c4c92f70587,,Monthly,2024,October,0.716,TCO2e/MWH,198.85611200000002,UserDemo,,IEA 2023,true,ManagerDemo,2025-11-10T15:04:05.016000,2025-11-10T15:04:05.016000,277732,Kwh,,Select,,,
6911fee6f039fbab23b1779e,68b9632065e87c4c92f6fc69,68b963a865e87c4c92f7056b,68b9649365e87c4c92f70587,,Monthly,2024,November,0.716,TCO2e/MWH,198.85611200000002,UserDemo,,IEA 2023,true,ManagerDemo,2025-11-10T15:04:06.422000,2025-11-10T15:04:06.422000,277732,Kwh,,Select,,,
6911fee7f039fbab23b177a1,68b9632065e87c4c92f6fc69,68b963a865e87c4c92f7056b,68b9649365e87c4c92f70587,,Monthly,2024,December,0.716,TCO2e/MWH,198.85611200000002,UserDemo,,IEA 2023,true,ManagerDemo,2025-11-10T15:04:07.520000,2025-11-10T15:04:07.520000,277732,Kwh,,Select,,,
69145822f039fbab23b17ea4,6891bb1896163182f4b2783e,6891bb9e96163182f4b278f4,6891bceb96163182f4b27905,,Monthly,2025,October,0.6986,TCO2e,2804.879,Ali Majeed,,IEA 2024,true,Padm Nabh Tripathi,2025-11-12T09:49:22.614000,2025-11-12T09:49:22.614000,4015000,Kwh,,Select,,,
69145cbbf039fbab23b18738,6891bb1896163182f4b2783e,6891bc1096163182f4b278f8,6891bd4496163182f4b27909,,Monthly,2025,October,0.6112,TCO2e,189.4644260096,Sayed Hussain,,IEA 2024,true,Padm Nabh Tripathi,2025-11-12T10:08:59.077000,2025-11-12T10:08:59.077000,309987.608,Kwh,,Select,,,
69269fac975615828278b209,6891bb1896163182f4b2783e,6891bc8096163182f4b278fc,6891bd8e96163182f4b2790d,,Monthly,2025,September,0.0792,TCO2e,68.53176,Emidio Tinga,,IEA 2024,true,Padm Nabh Tripathi,2025-11-26T06:35:24.622000,2025-11-26T06:35:24.622000,865300,Kwh,,Select,,,
69269fbe975615828278b20c,6891bb1896163182f4b2783e,6891bc8096163182f4b278fc,6891bd8e96163182f4b2790d,,Monthly,2025,October,0.0792,TCO2e,7.013952000000001,Emidio Tinga,,IEA 2024,true,Padm Nabh Tripathi,2025-11-26T06:35:42.356000,2025-11-26T06:35:42.356000,88560,Kwh,,Select,,,
692e765f975615828278cb25,68a5883965ea59a1f18b3486,68a5997f65ea59a1f18b3829,68a599a965ea59a1f18b382e,,Monthly,2025,October,0.727,TCO2e/MWH,453.07657800000004,Mangesh Gaikwad,Oct-25,IEA 2024,true,Mahesh Jadhav,2025-12-02T05:17:19.120000,2025-12-02T05:17:19.120000,623214,Kwh,"64,23,780",INR,,,
69354f9297561582827928e1,68a5883965ea59a1f18b3486,68a5991265ea59a1f18b3821,68a59b6265ea59a1f18b3858,,Monthly,2025,April,0.727,TCO2e/MWH,2375.3271,Jayant Yadav  ,,IEA 2024,true,Sanjay Singh,2025-12-07T09:57:38.168000,2025-12-07T09:57:38.168000,3267300,Kwh,,Select,,,
69354fe297561582827928e8,68a5883965ea59a1f18b3486,68a5991265ea59a1f18b3821,68a59b6265ea59a1f18b3858,,Monthly,2025,July,0.727,TCO2e/MWH,3016.96276,Jayant Yadav  ,,IEA 2024,true,Sanjay Singh,2025-12-07T09:58:58.502000,2025-12-07T09:58:58.502000,4149880,Kwh,,Select,,,
69354ff897561582827928eb,68a5883965ea59a1f18b3486,68a5991265ea59a1f18b3821,68a59b6265ea59a1f18b3858,,Monthly,2025,August,0.727,TCO2e/MWH,3235.45534,Jayant Yadav  ,,IEA 2024,true,Sanjay Singh,2025-12-07T09:59:20.703000,2025-12-07T09:59:20.703000,4450420,Kwh,,Select,,,
6935500a97561582827928ee,68a5883965ea59a1f18b3486,68a5991265ea59a1f18b3821,68a59b6265ea59a1f18b3858,,Monthly,2025,September,0.727,TCO2e/MWH,3176.0899739999995,Jayant Yadav  ,,IEA 2024,true,Sanjay Singh,2025-12-07T09:59:38.655000,2025-12-07T09:59:38.655000,4368762,Kwh,,Select,,,
6935501c97561582827928f1,68a5883965ea59a1f18b3486,68a5991265ea59a1f18b3821,68a59b6265ea59a1f18b3858,,Monthly,2025,October,0.727,TCO2e/MWH,2968.98803,Jayant Yadav  ,,IEA 2024,true,Sanjay Singh,2025-12-07T09:59:56.460000,2025-12-07T09:59:56.460000,4083890,Kwh,,Select,,,
6935502d97561582827928f4,68a5883965ea59a1f18b3486,68a5991265ea59a1f18b3821,68a59b6265ea59a1f18b3858,,Monthly,2025,November,0.727,TCO2e/MWH,3140.96715,Jayant Yadav  ,,IEA 2024,true,Sanjay Singh,2025-12-07T10:00:13.468000,2025-12-07T10:00:13.468000,4320450,Kwh,,Select,,,
